Open,High,Low,Close,Volume
4686.10009765625,4686.2001953125,4682.5,4683.2001953125,261
4683.7001953125,4684.2001953125,4683.0,4684.0,108
4683.7998046875,4684.5,4681.10009765625,4684.5,220
4684.39990234375,4685.7001953125,4682.7001953125,4685.0,92
4685.0,4685.39990234375,4683.2998046875,4683.2998046875,32
4683.0,4683.7001953125,4682.0,4682.10009765625,40
4681.89990234375,4683.7001953125,4681.2001953125,4683.60009765625,80
4683.10009765625,4684.89990234375,4682.60009765625,4684.7001953125,100
4684.7001953125,4686.89990234375,4684.2998046875,4686.2001953125,76
4686.5,4687.0,4685.2998046875,4685.2998046875,55
4685.2001953125,4686.7998046875,4685.10009765625,4685.60009765625,60
4686.2001953125,4687.7998046875,4686.2001953125,4687.60009765625,55
4687.7001953125,4688.0,4685.10009765625,4685.39990234375,71
4685.60009765625,4686.0,4684.2998046875,4684.2998046875,69
4684.2998046875,4685.7998046875,4683.7998046875,4685.0,96
4685.0,4686.2001953125,4684.7001953125,4685.7001953125,72
4685.60009765625,4687.5,4685.2001953125,4687.2998046875,108
4686.89990234375,4688.0,4686.60009765625,4687.39990234375,75
4687.0,4689.2998046875,4687.0,4688.7998046875,79
4688.5,4689.7001953125,4688.0,4689.60009765625,58
4689.10009765625,4690.5,4689.0,4690.2001953125,76
4690.5,4691.2001953125,4689.0,4690.2001953125,120
4690.10009765625,4691.10009765625,4690.10009765625,4690.7998046875,60
4691.0,4691.5,4690.7001953125,4691.5,73
4691.7001953125,4693.10009765625,4691.60009765625,4692.60009765625,87
4692.39990234375,4692.7998046875,4692.0,4692.10009765625,46
4692.7001953125,4693.2998046875,4691.39990234375,4691.5,116
4691.39990234375,4692.0,4689.89990234375,4690.2001953125,207
4690.7998046875,4691.2001953125,4690.39990234375,4690.5,35
4690.7998046875,4691.5,4690.2998046875,4690.7998046875,61
4690.7998046875,4690.7998046875,4689.0,4689.2001953125,41
4689.0,4690.10009765625,4689.0,4689.7998046875,16
4689.7001953125,4689.89990234375,4687.5,4688.0,86
4687.7998046875,4689.0,4687.10009765625,4689.0,102
4688.7998046875,4689.60009765625,4688.7001953125,4689.2998046875,35
4689.39990234375,4690.0,4689.39990234375,4689.7998046875,24
4690.2001953125,4690.89990234375,4690.2001953125,4690.39990234375,34
4690.89990234375,4693.5,4690.60009765625,4691.7998046875,148
4691.7998046875,4693.5,4691.7001953125,4693.2001953125,65
4693.39990234375,4695.5,4692.39990234375,4692.60009765625,93
4692.5,4695.2001953125,4692.5,4694.7998046875,121
4694.2001953125,4695.7001953125,4694.0,4695.2998046875,76
4695.5,4695.7001953125,4694.7998046875,4695.0,97
4694.60009765625,4694.89990234375,4693.2001953125,4693.7998046875,46
4693.7998046875,4693.7998046875,4691.0,4691.39990234375,67
4691.5,4692.39990234375,4689.2998046875,4689.7998046875,179
4689.89990234375,4691.60009765625,4689.7001953125,4691.5,52
4691.7998046875,4692.2998046875,4691.39990234375,4691.60009765625,42
4692.0,4692.7001953125,4689.60009765625,4690.7998046875,44
4690.7998046875,4691.7998046875,4690.5,4691.7998046875,26
4692.10009765625,4693.5,4691.5,4693.10009765625,66
4692.5,4693.0,4692.0,4693.0,30
4692.7001953125,4693.10009765625,4691.39990234375,4691.5,31
4691.60009765625,4693.39990234375,4691.60009765625,4693.10009765625,47
4693.10009765625,4694.2998046875,4692.7001953125,4693.10009765625,55
4692.89990234375,4693.2998046875,4690.7001953125,4691.10009765625,51
4690.89990234375,4691.10009765625,4690.10009765625,4690.2001953125,19
4689.89990234375,4689.89990234375,4688.39990234375,4689.2001953125,57
4689.60009765625,4690.89990234375,4689.10009765625,4690.5,56
4690.7998046875,4691.39990234375,4689.5,4690.0,61
4689.89990234375,4690.0,4689.7001953125,4689.7001953125,12
4689.5,4691.7001953125,4689.39990234375,4690.5,91
4691.10009765625,4692.39990234375,4690.60009765625,4690.89990234375,85
4691.10009765625,4691.39990234375,4689.7998046875,4690.7998046875,50
4690.39990234375,4690.5,4688.7001953125,4689.60009765625,100
4689.2998046875,4689.7998046875,4687.7001953125,4688.10009765625,40
4688.10009765625,4688.10009765625,4686.89990234375,4687.7001953125,52
4687.60009765625,4688.7001953125,4687.39990234375,4688.2001953125,127
4688.60009765625,4689.2998046875,4687.7001953125,4688.89990234375,53
4689.2998046875,4690.89990234375,4689.2998046875,4690.2998046875,24
4690.60009765625,4691.7998046875,4690.2001953125,4691.7001953125,83
4692.2001953125,4693.0,4689.2998046875,4689.7998046875,136
4689.5,4690.7001953125,4688.7998046875,4690.60009765625,65
4690.5,4690.60009765625,4690.10009765625,4690.2001953125,10
4690.10009765625,4690.39990234375,4689.2001953125,4689.2001953125,17
4688.89990234375,4689.39990234375,4688.2001953125,4688.60009765625,27
4687.2998046875,4688.2001953125,4686.39990234375,4686.7001953125,166
